Fecha, Precipitación(mm), Temperatura Media(ºC), Temperatura Máxima(ºC), Temperatura Mínima(ºC), Evaporación(mm),Clave,Latitud,Longitud
2007/03/30,0.00,21.00,31.00,11.00,9.05,C14197,19.94,-104.259722
2007/03/31,-,-,-,-,-,C14197,19.94,-104.259722
2007/04/01,0.00,-,-,-,9.63,C14197,19.94,-104.259722
2007/04/02,0.00,-,-,-,5.32,C14197,19.94,-104.259722
2007/04/03,0.00,-,-,-,5.46,C14197,19.94,-104.259722
2007/04/04,0.00,-,-,-,7.64,C14197,19.94,-104.259722
2007/04/05,0.00,-,-,-,6.77,C14197,19.94,-104.259722
2007/04/06,0.00,-,-,-,8.16,C14197,19.94,-104.259722
2007/04/07,0.00,-,-,-,8.63,C14197,19.94,-104.259722
2007/04/08,0.00,-,-,-,8.44,C14197,19.94,-104.259722
2007/04/09,6.30,-,-,-,7.02,C14197,19.94,-104.259722
2007/04/10,0.00,-,-,-,7.73,C14197,19.94,-104.259722
2007/04/11,0.00,-,-,-,7.80,C14197,19.94,-104.259722
2007/04/12,0.00,-,-,-,7.59,C14197,19.94,-104.259722
2007/04/13,0.00,-,-,-,8.02,C14197,19.94,-104.259722
2007/04/14,0.00,-,-,-,8.64,C14197,19.94,-104.259722
2007/04/15,0.00,-,-,-,9.26,C14197,19.94,-104.259722
2007/04/16,0.00,-,-,-,7.96,C14197,19.94,-104.259722
2007/04/17,0.00,-,-,-,9.66,C14197,19.94,-104.259722
2007/04/18,0.00,-,-,-,8.27,C14197,19.94,-104.259722
2007/04/19,0.00,-,-,-,9.01,C14197,19.94,-104.259722
2007/04/20,0.00,-,-,-,4.38,C14197,19.94,-104.259722
2007/04/21,0.00,-,-,-,9.78,C14197,19.94,-104.259722
2007/04/22,0.00,-,-,-,8.92,C14197,19.94,-104.259722
2007/04/23,0.00,-,-,-,9.57,C14197,19.94,-104.259722
2007/04/24,0.00,-,-,-,9.01,C14197,19.94,-104.259722
2007/04/25,0.00,-,-,-,9.14,C14197,19.94,-104.259722
2007/04/26,0.00,-,-,-,8.86,C14197,19.94,-104.259722
2007/04/27,0.00,-,-,-,6.79,C14197,19.94,-104.259722
2007/04/28,0.00,-,-,-,8.10,C14197,19.94,-104.259722
2007/04/29,0.00,-,-,-,9.29,C14197,19.94,-104.259722
2007/04/30,0.00,-,-,-,8.07,C14197,19.94,-104.259722
2007/05/01,0.00,-,-,-,8.06,C14197,19.94,-104.259722
2007/05/02,0.00,-,-,-,9.60,C14197,19.94,-104.259722
2007/05/03,0.00,-,-,-,8.20,C14197,19.94,-104.259722
2007/05/04,0.00,-,-,-,8.94,C14197,19.94,-104.259722
2007/05/05,0.00,-,-,-,10.15,C14197,19.94,-104.259722
2007/05/06,0.00,-,-,-,6.52,C14197,19.94,-104.259722
2007/05/07,0.00,-,-,-,10.49,C14197,19.94,-104.259722
2007/05/08,0.00,-,-,-,9.36,C14197,19.94,-104.259722
2007/05/09,0.00,-,-,-,8.30,C14197,19.94,-104.259722
2007/05/10,0.00,-,-,-,8.77,C14197,19.94,-104.259722
2007/05/11,0.00,-,-,-,9.72,C14197,19.94,-104.259722
2007/05/12,0.00,-,-,-,8.00,C14197,19.94,-104.259722
2007/05/13,0.00,-,-,-,9.13,C14197,19.94,-104.259722
2007/05/14,0.00,-,-,-,9.07,C14197,19.94,-104.259722
2007/05/15,0.00,-,-,-,8.71,C14197,19.94,-104.259722
2007/05/16,0.00,-,-,-,7.65,C14197,19.94,-104.259722
2007/05/17,0.00,-,-,-,9.36,C14197,19.94,-104.259722
2007/05/18,0.00,-,-,-,8.79,C14197,19.94,-104.259722
2007/05/19,0.00,-,-,-,9.18,C14197,19.94,-104.259722
2007/05/20,0.00,-,-,-,7.33,C14197,19.94,-104.259722
2007/05/21,0.00,-,-,-,8.18,C14197,19.94,-104.259722
2007/05/22,0.00,25.00,34.00,16.00,8.51,C14197,19.94,-104.259722
2007/05/23,0.00,26.75,37.50,16.00,7.24,C14197,19.94,-104.259722
2007/05/24,0.00,26.25,36.50,16.00,9.00,C14197,19.94,-104.259722
2007/05/25,0.00,-,-,-,8.57,C14197,19.94,-104.259722
2007/05/26,6.60,-,-,-,6.98,C14197,19.94,-104.259722
2007/05/27,1.20,-,-,-,5.22,C14197,19.94,-104.259722
2007/05/28,0.00,-,-,-,4.76,C14197,19.94,-104.259722
2007/05/29,0.00,-,-,-,6.73,C14197,19.94,-104.259722
2007/05/30,0.00,25.00,36.50,13.50,8.28,C14197,19.94,-104.259722
2007/05/31,0.00,-,-,-,7.82,C14197,19.94,-104.259722
2007/06/01,0.00,-,-,-,8.19,C14197,19.94,-104.259722
2007/06/02,0.00,-,-,-,7.24,C14197,19.94,-104.259722
2007/06/03,0.00,-,-,-,7.28,C14197,19.94,-104.259722
2007/06/04,0.00,25.00,31.00,19.00,8.09,C14197,19.94,-104.259722
2007/06/05,0.00,26.50,36.50,16.50,7.63,C14197,19.94,-104.259722
2007/06/06,0.00,25.00,33.50,16.50,8.48,C14197,19.94,-104.259722
2007/06/07,0.00,-,-,-,8.93,C14197,19.94,-104.259722
2007/06/08,0.00,-,-,-,8.33,C14197,19.94,-104.259722
2007/06/09,7.00,-,-,-,7.88,C14197,19.94,-104.259722
2007/06/10,0.00,-,-,-,3.18,C14197,19.94,-104.259722
2007/06/11,0.00,-,-,-,1.49,C14197,19.94,-104.259722
2007/06/12,0.00,-,-,-,2.80,C14197,19.94,-104.259722
2007/06/13,0.00,-,-,-,4.58,C14197,19.94,-104.259722
2007/06/14,0.00,-,-,-,6.37,C14197,19.94,-104.259722
2007/06/15,0.00,-,-,-,5.98,C14197,19.94,-104.259722
2007/06/16,0.00,-,-,-,5.99,C14197,19.94,-104.259722
2007/06/17,0.00,-,-,-,7.38,C14197,19.94,-104.259722
2007/06/18,0.00,25.25,31.50,19.00,7.36,C14197,19.94,-104.259722
2007/06/19,5.00,-,-,-,5.26,C14197,19.94,-104.259722
2007/06/20,14.50,-,-,-,5.22,C14197,19.94,-104.259722
2007/06/21,1.50,22.50,27.00,18.00,2.02,C14197,19.94,-104.259722
2007/06/22,1.60,-,-,-,3.64,C14197,19.94,-104.259722
2007/06/23,22.10,-,-,-,8.99,C14197,19.94,-104.259722
2007/06/24,0.00,-,-,-,0.95,C14197,19.94,-104.259722
2007/06/25,13.80,-,-,-,6.22,C14197,19.94,-104.259722
2007/06/26,16.30,-,-,-,5.45,C14197,19.94,-104.259722
2007/06/27,8.80,-,-,-,3.06,C14197,19.94,-104.259722
2007/06/28,1.00,-,-,-,3.59,C14197,19.94,-104.259722
2007/06/29,4.70,-,-,-,1.81,C14197,19.94,-104.259722
2007/06/30,0.00,-,-,-,2.80,C14197,19.94,-104.259722
2007/07/01,0.00,23.00,30.00,16.00,2.98,C14197,19.94,-104.259722
2007/07/02,0.50,-,-,-,6.81,C14197,19.94,-104.259722
2007/07/03,2.00,-,-,-,4.41,C14197,19.94,-104.259722
2007/07/04,0.00,-,-,-,6.04,C14197,19.94,-104.259722
2007/07/05,14.00,23.25,27.50,19.00,4.72,C14197,19.94,-104.259722
2007/07/06,21.20,-,-,-,4.68,C14197,19.94,-104.259722
2007/07/07,2.10,-,-,-,2.33,C14197,19.94,-104.259722
2007/07/08,-,-,-,-,4.21,C14197,19.94,-104.259722
2007/07/09,0.00,-,-,-,4.55,C14197,19.94,-104.259722
2007/07/10,0.00,24.00,32.00,16.00,4.90,C14197,19.94,-104.259722
2007/07/11,5.50,-,-,-,6.00,C14197,19.94,-104.259722
2007/07/12,0.00,-,-,-,4.57,C14197,19.94,-104.259722
2007/07/13,0.00,-,-,-,3.55,C14197,19.94,-104.259722
2007/07/14,0.00,-,-,-,4.58,C14197,19.94,-104.259722
2007/07/15,0.00,-,-,-,7.13,C14197,19.94,-104.259722
2007/07/16,24.20,-,-,-,7.15,C14197,19.94,-104.259722
2007/07/17,21.20,-,-,-,5.40,C14197,19.94,-104.259722
2007/07/18,33.60,-,-,-,3.46,C14197,19.94,-104.259722
2007/07/19,0.00,19.75,24.50,15.00,2.33,C14197,19.94,-104.259722
2007/07/20,0.00,-,-,-,4.75,C14197,19.94,-104.259722
2007/07/21,0.00,-,-,-,4.85,C14197,19.94,-104.259722
2007/07/22,0.00,-,-,-,4.94,C14197,19.94,-104.259722
2007/07/23,3.00,-,-,-,3.42,C14197,19.94,-104.259722
2007/07/24,0.00,-,-,-,2.40,C14197,19.94,-104.259722
2007/07/25,2.00,-,-,-,4.71,C14197,19.94,-104.259722
2007/07/26,0.80,-,-,-,3.32,C14197,19.94,-104.259722
2007/07/27,2.50,-,-,-,4.94,C14197,19.94,-104.259722
2007/07/28,0.00,-,-,-,3.19,C14197,19.94,-104.259722
2007/07/29,24.00,-,-,-,2.99,C14197,19.94,-104.259722
2007/07/30,1.00,-,-,-,1.98,C14197,19.94,-104.259722
2007/07/31,9.00,-,-,-,4.98,C14197,19.94,-104.259722
2007/08/01,0.00,23.00,29.00,17.00,3.89,C14197,19.94,-104.259722
2007/08/02,20.30,23.50,31.00,16.00,4.95,C14197,19.94,-104.259722
2007/08/03,4.70,22.25,28.50,16.00,5.47,C14197,19.94,-104.259722
2007/08/04,0.00,22.50,29.50,15.50,6.12,C14197,19.94,-104.259722
2007/08/05,0.00,23.00,30.00,16.00,2.78,C14197,19.94,-104.259722
2007/08/06,15.80,23.50,31.00,16.00,5.71,C14197,19.94,-104.259722
2007/08/07,4.50,22.50,28.00,17.00,4.50,C14197,19.94,-104.259722
2007/08/08,1.00,22.50,26.00,19.00,2.85,C14197,19.94,-104.259722
2007/08/09,0.00,23.00,28.00,18.00,5.33,C14197,19.94,-104.259722
2007/08/10,6.50,24.50,32.00,17.00,4.09,C14197,19.94,-104.259722
2007/08/11,0.00,24.00,31.00,17.00,2.67,C14197,19.94,-104.259722
2007/08/12,0.00,23.50,30.00,17.00,5.84,C14197,19.94,-104.259722
2007/08/13,12.50,24.25,31.00,17.50,4.02,C14197,19.94,-104.259722
2007/08/14,0.00,23.25,30.00,16.50,3.14,C14197,19.94,-104.259722
2007/08/15,0.00,24.25,32.50,16.00,4.59,C14197,19.94,-104.259722
2007/08/16,41.00,24.00,30.00,18.00,4.21,C14197,19.94,-104.259722
2007/08/17,0.00,23.00,29.00,17.00,5.75,C14197,19.94,-104.259722
2007/08/18,1.00,22.50,27.00,18.00,2.16,C14197,19.94,-104.259722
2007/08/19,0.00,23.00,29.00,17.00,3.70,C14197,19.94,-104.259722
2007/08/20,0.00,24.00,31.00,17.00,4.08,C14197,19.94,-104.259722
2007/08/21,0.00,24.00,30.50,17.50,5.81,C14197,19.94,-104.259722
2007/08/22,27.00,23.75,31.00,16.50,5.20,C14197,19.94,-104.259722
2007/08/23,11.00,19.75,22.00,17.50,5.19,C14197,19.94,-104.259722
2007/08/24,0.00,21.50,26.00,17.00,1.34,C14197,19.94,-104.259722
2007/08/25,2.00,22.50,28.00,17.00,4.01,C14197,19.94,-104.259722
2007/08/26,6.40,23.25,28.50,18.00,2.57,C14197,19.94,-104.259722
2007/08/27,2.50,23.00,28.00,18.00,2.78,C14197,19.94,-104.259722
2007/08/28,0.00,22.50,27.50,17.50,2.24,C14197,19.94,-104.259722
2007/08/29,0.00,22.50,27.50,17.50,4.83,C14197,19.94,-104.259722
2007/08/30,0.00,23.50,30.00,17.00,4.04,C14197,19.94,-104.259722
2007/08/31,0.00,23.50,30.00,17.00,3.17,C14197,19.94,-104.259722
2007/09/01,12.50,-,-,-,3.17,C14197,19.94,-104.259722
2007/09/02,16.50,-,-,-,2.68,C14197,19.94,-104.259722
2007/09/03,2.00,-,-,-,0.26,C14197,19.94,-104.259722
2007/09/04,0.00,-,-,-,1.96,C14197,19.94,-104.259722
2007/09/05,9.50,-,-,-,4.56,C14197,19.94,-104.259722
2007/09/06,32.00,-,-,-,6.00,C14197,19.94,-104.259722
2007/09/07,6.50,-,-,-,4.07,C14197,19.94,-104.259722
2007/09/08,0.00,-,-,-,4.42,C14197,19.94,-104.259722
2007/09/09,11.50,-,-,-,2.08,C14197,19.94,-104.259722
2007/09/10,16.00,22.25,26.50,18.00,3.15,C14197,19.94,-104.259722
2007/09/11,15.00,18.50,21.00,16.00,3.90,C14197,19.94,-104.259722
2007/09/12,27.50,22.00,28.00,16.00,2.69,C14197,19.94,-104.259722
2007/09/13,0.60,23.00,29.00,17.00,5.58,C14197,19.94,-104.259722
2007/09/14,15.50,-,-,-,3.62,C14197,19.94,-104.259722
2007/09/15,0.00,-,-,-,4.99,C14197,19.94,-104.259722
2007/09/16,8.50,-,-,-,3.14,C14197,19.94,-104.259722
2007/09/17,0.00,-,-,-,5.43,C14197,19.94,-104.259722
2007/09/18,0.00,-,-,-,4.28,C14197,19.94,-104.259722
2007/09/19,0.00,-,-,-,3.90,C14197,19.94,-104.259722
2007/09/20,1.40,23.25,30.50,16.00,4.87,C14197,19.94,-104.259722
2007/09/21,1.70,-,-,-,3.97,C14197,19.94,-104.259722
2007/09/22,0.00,-,-,-,4.09,C14197,19.94,-104.259722
2007/09/23,0.00,-,-,-,5.57,C14197,19.94,-104.259722
2007/09/24,0.00,25.00,32.00,18.00,5.76,C14197,19.94,-104.259722
2007/09/25,0.00,27.00,35.00,19.00,5.56,C14197,19.94,-104.259722
2007/09/26,0.00,24.00,31.00,17.00,6.35,C14197,19.94,-104.259722
2007/09/27,0.00,-,-,-,5.73,C14197,19.94,-104.259722
2007/09/28,4.00,-,-,-,5.36,C14197,19.94,-104.259722
2007/09/29,5.50,-,-,-,4.03,C14197,19.94,-104.259722
2007/09/30,18.70,-,-,-,2.53,C14197,19.94,-104.259722
2007/10/01,0.00,24.25,32.00,16.50,3.89,C14197,19.94,-104.259722
2007/10/02,0.00,24.50,32.00,17.00,5.42,C14197,19.94,-104.259722
2007/10/03,0.00,23.00,30.00,16.00,4.83,C14197,19.94,-104.259722
2007/10/04,0.00,22.25,28.50,16.00,3.33,C14197,19.94,-104.259722
2007/10/05,0.00,-,-,-,4.13,C14197,19.94,-104.259722
2007/10/06,0.00,-,-,-,4.60,C14197,19.94,-104.259722
2007/10/07,0.00,-,-,-,5.50,C14197,19.94,-104.259722
2007/10/08,60.50,-,-,-,5.81,C14197,19.94,-104.259722
2007/10/09,0.00,24.00,31.00,17.00,4.22,C14197,19.94,-104.259722
2007/10/10,0.00,23.50,31.00,16.00,3.86,C14197,19.94,-104.259722
2007/10/11,0.00,-,-,-,4.33,C14197,19.94,-104.259722
2007/10/12,0.00,-,-,-,4.34,C14197,19.94,-104.259722
2007/10/13,0.00,-,-,-,3.50,C14197,19.94,-104.259722
2007/10/14,0.00,-,-,-,3.84,C14197,19.94,-104.259722
2007/10/15,0.00,24.25,31.00,17.50,5.14,C14197,19.94,-104.259722
2007/10/16,0.00,23.50,29.50,17.50,5.63,C14197,19.94,-104.259722
2007/10/17,0.00,24.25,31.00,17.50,5.09,C14197,19.94,-104.259722
2007/10/18,0.00,24.25,31.00,17.50,4.22,C14197,19.94,-104.259722
2007/10/19,2.40,-,-,-,4.34,C14197,19.94,-104.259722
2007/10/20,1.00,-,-,-,2.40,C14197,19.94,-104.259722
2007/10/21,0.00,-,-,-,1.17,C14197,19.94,-104.259722
2007/10/22,0.00,20.50,26.00,15.00,2.47,C14197,19.94,-104.259722
2007/10/23,0.00,21.00,26.50,15.50,2.47,C14197,19.94,-104.259722
2007/10/24,0.00,21.75,27.50,16.00,5.68,C14197,19.94,-104.259722
2007/10/25,0.00,14.50,18.00,11.00,5.71,C14197,19.94,-104.259722
2007/10/26,0.00,-,-,-,5.54,C14197,19.94,-104.259722
2007/10/27,0.00,-,-,-,4.66,C14197,19.94,-104.259722
2007/10/28,0.00,-,-,-,5.69,C14197,19.94,-104.259722
2007/10/29,0.00,19.25,27.50,11.00,4.75,C14197,19.94,-104.259722
2007/10/30,0.00,20.00,29.00,11.00,5.52,C14197,19.94,-104.259722
2007/10/31,0.00,21.50,32.00,11.00,4.49,C14197,19.94,-104.259722
2007/11/01,0.00,-,-,-,5.09,C14197,19.94,-104.259722
2007/11/02,0.00,-,-,-,4.42,C14197,19.94,-104.259722
2007/11/03,0.00,-,-,-,4.97,C14197,19.94,-104.259722
2007/11/04,0.00,-,-,-,4.87,C14197,19.94,-104.259722
2007/11/05,0.00,21.75,31.50,12.00,5.01,C14197,19.94,-104.259722
2007/11/06,0.00,20.75,31.50,10.00,4.93,C14197,19.94,-104.259722
2007/11/07,0.00,19.00,29.00,9.00,5.10,C14197,19.94,-104.259722
2007/11/08,0.00,20.25,31.00,9.50,4.23,C14197,19.94,-104.259722
2007/11/09,0.00,-,-,-,3.40,C14197,19.94,-104.259722
2007/11/10,0.00,-,-,-,4.97,C14197,19.94,-104.259722
2007/11/11,0.00,-,-,-,4.58,C14197,19.94,-104.259722
2007/11/12,0.00,20.75,30.00,11.50,4.12,C14197,19.94,-104.259722
2007/11/13,0.00,-,-,-,4.46,C14197,19.94,-104.259722
2007/11/14,0.00,-,-,-,4.14,C14197,19.94,-104.259722
2007/11/15,0.00,21.50,31.00,12.00,4.83,C14197,19.94,-104.259722
2007/11/16,0.00,-,-,-,4.65,C14197,19.94,-104.259722
2007/11/17,0.00,-,-,-,3.93,C14197,19.94,-104.259722
2007/11/18,0.00,-,-,-,2.17,C14197,19.94,-104.259722
2007/11/19,0.00,-,-,-,2.65,C14197,19.94,-104.259722
2007/11/20,0.00,-,-,-,3.83,C14197,19.94,-104.259722
2007/11/21,2.50,-,-,-,2.01,C14197,19.94,-104.259722
2007/11/22,0.00,-,-,-,3.10,C14197,19.94,-104.259722
2007/11/23,1.00,-,-,-,3.53,C14197,19.94,-104.259722
2007/11/24,0.00,-,-,-,2.68,C14197,19.94,-104.259722
2007/11/25,0.00,-,-,-,3.40,C14197,19.94,-104.259722
2007/11/26,0.00,-,-,-,2.67,C14197,19.94,-104.259722
2007/11/27,0.00,-,-,-,3.88,C14197,19.94,-104.259722
2007/11/28,0.00,-,-,-,3.74,C14197,19.94,-104.259722
2007/11/29,0.00,20.50,29.00,12.00,2.85,C14197,19.94,-104.259722
2007/11/30,0.00,-,-,-,4.51,C14197,19.94,-104.259722
2007/12/01,0.00,-,-,-,3.34,C14197,19.94,-104.259722
2007/12/02,0.00,-,-,-,3.00,C14197,19.94,-104.259722
2007/12/03,0.00,21.50,31.00,12.00,4.12,C14197,19.94,-104.259722
2007/12/04,2.00,21.00,30.00,12.00,3.89,C14197,19.94,-104.259722
2007/12/05,0.00,20.50,30.00,11.00,1.47,C14197,19.94,-104.259722
2007/12/06,0.00,-,-,-,2.74,C14197,19.94,-104.259722
2007/12/07,0.00,-,-,-,2.85,C14197,19.94,-104.259722
2007/12/08,0.00,-,-,-,3.88,C14197,19.94,-104.259722
2007/12/09,0.00,-,-,-,3.66,C14197,19.94,-104.259722
2007/12/10,0.00,-,-,-,3.44,C14197,19.94,-104.259722
2007/12/11,0.00,-,-,-,4.05,C14197,19.94,-104.259722
2007/12/12,0.00,-,-,-,3.13,C14197,19.94,-104.259722
2007/12/13,0.00,-,-,-,3.19,C14197,19.94,-104.259722
2007/12/14,0.00,-,-,-,3.45,C14197,19.94,-104.259722
2007/12/15,0.00,-,-,-,3.65,C14197,19.94,-104.259722
2007/12/16,0.00,-,-,-,4.24,C14197,19.94,-104.259722
2007/12/17,0.00,17.50,27.00,8.00,4.11,C14197,19.94,-104.259722
2007/12/18,0.00,-,-,-,3.86,C14197,19.94,-104.259722
2007/12/19,0.00,-,-,-,5.21,C14197,19.94,-104.259722
2007/12/20,0.00,-,-,-,2.52,C14197,19.94,-104.259722
2007/12/21,0.00,-,-,-,4.39,C14197,19.94,-104.259722
2007/12/22,0.00,-,-,-,4.52,C14197,19.94,-104.259722
2007/12/23,0.00,-,-,-,4.24,C14197,19.94,-104.259722
2007/12/24,0.00,-,-,-,3.53,C14197,19.94,-104.259722
2007/12/25,0.00,-,-,-,3.41,C14197,19.94,-104.259722
2007/12/26,0.00,-,-,-,3.28,C14197,19.94,-104.259722
2007/12/27,0.00,-,-,-,2.49,C14197,19.94,-104.259722
2007/12/28,0.00,-,-,-,2.15,C14197,19.94,-104.259722
2007/12/29,0.00,-,-,-,4.80,C14197,19.94,-104.259722
2007/12/30,0.00,-,-,-,6.10,C14197,19.94,-104.259722
2007/12/31,0.00,-,-,-,3.94,C14197,19.94,-104.259722
2008/01/01,-,-,-,-,4.14,C14197,19.94,-104.259722
2008/01/02,0.00,-,-,-,4.46,C14197,19.94,-104.259722
2008/01/03,0.00,-,-,-,4.56,C14197,19.94,-104.259722
2008/01/04,-,-,-,-,-,C14197,19.94,-104.259722
2008/01/05,-,-,-,-,4.64,C14197,19.94,-104.259722
2008/01/06,-,-,-,-,5.23,C14197,19.94,-104.259722
2008/01/07,-,-,-,-,4.96,C14197,19.94,-104.259722
2008/01/08,0.00,-,-,-,4.37,C14197,19.94,-104.259722
2008/01/09,0.00,16.75,29.00,4.50,4.66,C14197,19.94,-104.259722
2008/01/10,0.00,17.50,30.00,5.00,4.56,C14197,19.94,-104.259722
2008/01/11,0.00,-,-,-,2.86,C14197,19.94,-104.259722
2008/01/12,0.00,-,-,-,4.97,C14197,19.94,-104.259722
2008/01/13,0.00,-,-,-,3.93,C14197,19.94,-104.259722
2008/01/14,0.00,-,-,-,6.09,C14197,19.94,-104.259722
2008/01/15,0.00,16.50,25.00,8.00,4.25,C14197,19.94,-104.259722
2008/01/16,0.00,16.25,26.00,6.50,4.26,C14197,19.94,-104.259722
2008/01/17,0.00,-,-,-,3.47,C14197,19.94,-104.259722
2008/01/18,0.00,-,-,-,3.61,C14197,19.94,-104.259722
2008/01/19,0.00,-,-,-,4.55,C14197,19.94,-104.259722
2008/01/20,0.00,-,-,-,2.37,C14197,19.94,-104.259722
2008/01/21,0.00,18.00,28.00,8.00,4.56,C14197,19.94,-104.259722
2008/01/22,0.00,17.50,28.00,7.00,2.93,C14197,19.94,-104.259722
2008/01/23,0.00,20.25,32.00,8.50,5.28,C14197,19.94,-104.259722
2008/01/24,0.00,19.00,29.00,9.00,4.97,C14197,19.94,-104.259722
2008/01/25,0.00,-,-,-,4.91,C14197,19.94,-104.259722
2008/01/26,0.00,-,-,-,4.15,C14197,19.94,-104.259722
2008/01/27,0.00,-,-,-,5.46,C14197,19.94,-104.259722
2008/01/28,0.00,20.50,31.00,10.00,4.70,C14197,19.94,-104.259722
2008/01/29,0.00,20.00,31.00,9.00,4.95,C14197,19.94,-104.259722
2008/01/30,0.00,19.00,29.00,9.00,4.95,C14197,19.94,-104.259722
2008/01/31,0.00,18.25,28.00,8.50,4.99,C14197,19.94,-104.259722
2008/02/01,0.00,18.00,28.00,8.00,4.99,C14197,19.94,-104.259722
2008/02/02,0.00,19.50,30.00,9.00,4.32,C14197,19.94,-104.259722
2008/02/03,0.00,18.50,29.00,8.00,6.30,C14197,19.94,-104.259722
2008/02/04,0.00,18.25,29.00,7.50,5.07,C14197,19.94,-104.259722
2008/02/05,0.00,17.75,28.00,7.50,5.00,C14197,19.94,-104.259722
2008/02/06,0.00,17.50,28.00,7.00,5.93,C14197,19.94,-104.259722
2008/02/07,0.00,17.50,28.00,7.00,5.44,C14197,19.94,-104.259722
2008/02/08,0.00,19.00,30.00,8.00,4.18,C14197,19.94,-104.259722
2008/02/09,0.00,18.75,28.50,9.00,5.26,C14197,19.94,-104.259722
2008/02/10,0.00,19.00,29.00,9.00,5.50,C14197,19.94,-104.259722
2008/02/11,0.00,19.50,29.00,10.00,5.10,C14197,19.94,-104.259722
2008/02/12,0.00,18.50,28.00,9.00,4.85,C14197,19.94,-104.259722
2008/02/13,0.00,18.25,29.50,7.00,4.94,C14197,19.94,-104.259722
2008/02/14,0.00,17.25,28.00,6.50,5.71,C14197,19.94,-104.259722
2008/02/15,0.00,18.00,29.00,7.00,6.17,C14197,19.94,-104.259722
2008/02/16,0.00,19.50,32.50,6.50,6.37,C14197,19.94,-104.259722
2008/02/17,0.00,18.75,31.00,6.50,6.33,C14197,19.94,-104.259722
2008/02/18,0.00,17.75,29.00,6.50,6.51,C14197,19.94,-104.259722
2008/02/19,0.00,18.00,30.00,6.00,6.08,C14197,19.94,-104.259722
2008/02/20,0.00,18.75,32.00,5.50,7.08,C14197,19.94,-104.259722
2008/02/21,0.00,18.75,32.00,5.50,5.89,C14197,19.94,-104.259722
2008/02/22,0.00,19.00,31.00,7.00,5.55,C14197,19.94,-104.259722
2008/02/23,0.00,20.50,33.00,8.00,6.42,C14197,19.94,-104.259722
2008/02/24,0.00,22.00,36.00,8.00,7.05,C14197,19.94,-104.259722
2008/02/25,0.00,19.75,31.00,8.50,7.01,C14197,19.94,-104.259722
2008/02/26,0.00,20.25,32.00,8.50,6.78,C14197,19.94,-104.259722
2008/02/27,0.00,20.25,33.00,7.50,5.02,C14197,19.94,-104.259722
2008/02/28,0.00,18.00,28.50,7.50,7.11,C14197,19.94,-104.259722
2008/02/29,0.00,18.25,28.50,8.00,5.71,C14197,19.94,-104.259722
2008/03/01,0.00,19.75,31.50,8.00,6.12,C14197,19.94,-104.259722
2008/03/02,0.00,20.75,32.50,9.00,6.13,C14197,19.94,-104.259722
2008/03/03,0.00,19.00,32.00,6.00,7.66,C14197,19.94,-104.259722
2008/03/04,0.00,18.50,31.00,6.00,6.20,C14197,19.94,-104.259722
2008/03/05,0.00,20.25,31.00,9.50,6.57,C14197,19.94,-104.259722
2008/03/06,0.00,17.50,28.00,7.00,7.75,C14197,19.94,-104.259722
2008/03/07,0.00,17.25,30.00,4.50,7.86,C14197,19.94,-104.259722
2008/03/08,0.00,19.00,34.00,4.00,6.81,C14197,19.94,-104.259722
2008/03/09,0.00,16.25,27.00,5.50,7.80,C14197,19.94,-104.259722
2008/03/10,0.00,17.75,30.00,5.50,7.01,C14197,19.94,-104.259722
2008/03/11,0.00,19.75,31.50,8.00,6.17,C14197,19.94,-104.259722
2008/03/12,0.00,20.50,32.00,9.00,5.67,C14197,19.94,-104.259722
2008/03/13,0.00,20.25,32.00,8.50,7.44,C14197,19.94,-104.259722
2008/03/14,0.00,18.25,31.00,5.50,8.28,C14197,19.94,-104.259722
2008/03/15,0.00,19.25,32.00,6.50,7.72,C14197,19.94,-104.259722
2008/03/16,0.00,19.50,31.00,8.00,7.97,C14197,19.94,-104.259722
2008/03/17,0.00,18.25,28.00,8.50,8.13,C14197,19.94,-104.259722
2008/03/18,0.00,18.50,29.00,8.00,7.40,C14197,19.94,-104.259722
2008/03/19,0.00,18.25,30.00,6.50,8.26,C14197,19.94,-104.259722
2008/03/20,0.00,18.50,31.00,6.00,7.23,C14197,19.94,-104.259722
2008/03/21,0.00,20.75,33.00,8.50,6.58,C14197,19.94,-104.259722
2008/03/22,0.00,22.00,32.00,12.00,7.31,C14197,19.94,-104.259722
2008/03/23,0.00,20.25,31.00,9.50,8.46,C14197,19.94,-104.259722
2008/03/24,0.00,19.50,30.00,9.00,8.10,C14197,19.94,-104.259722
2008/03/25,0.00,19.75,31.00,8.50,7.79,C14197,19.94,-104.259722
2008/03/26,0.00,21.75,33.00,10.50,6.34,C14197,19.94,-104.259722
2008/03/27,0.00,21.75,33.00,10.50,7.53,C14197,19.94,-104.259722
2008/03/28,0.00,21.25,32.50,10.00,8.02,C14197,19.94,-104.259722
2008/03/29,0.00,21.50,34.00,9.00,9.25,C14197,19.94,-104.259722
2008/03/30,0.00,21.00,33.50,8.50,9.26,C14197,19.94,-104.259722
2008/03/31,0.00,21.25,33.00,9.50,8.02,C14197,19.94,-104.259722
2008/04/01,0.00,22.25,35.00,9.50,8.86,C14197,19.94,-104.259722
2008/04/02,0.00,23.75,37.00,10.50,8.74,C14197,19.94,-104.259722
2008/04/03,0.00,25.25,39.00,11.50,9.09,C14197,19.94,-104.259722
